MAG	research_category	feature_name	source_type	feature_component_count	components_detected	reconstruction_score_pct	score_ge_50	score_ge_75	quality_habitat	completeness	contamination	score_semantics	completeness_adjustment_factor	completeness_adjusted_score_pct	raw_ge_50	adjusted_ge_50	threshold_flip_50	raw_ge_75	adjusted_ge_75	threshold_flip_75	adjustment_note
SY456YB-8-12_bin27	Carbon	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Previous algorithm: distinct-gene set coverage	10	3	30	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	31.4498375091729	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Carbon	Reductive citrate cycle (Arnon-Buchanan cycle)	Previous algorithm: distinct-gene set coverage	43	11	25.5813953488372	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	26.8176908992947	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	11	5	45.4545454545455	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	47.6512689532923	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	9	1	11.1111111111111	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	11.6480879663603	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	1	1	100	TRUE	TRUE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	100	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	9	1	11.1111111111111	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	11.6480879663603	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	10	3	30	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	31.4498375091729	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	7	1	14.2857142857143	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	14.9761130996061	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	7	5	71.4285714285714	TRUE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	74.8805654980306	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	6	4	66.6666666666667	TRUE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	69.888527798162	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	4	0	0	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Carbon	Citrate cycle (TCA cycle, Krebs cycle)	Previous algorithm: distinct-gene set coverage	40	13	32.5	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	34.0706573016039	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Carbon	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Previous algorithm: distinct-gene set coverage	6	2	33.3333333333333	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	34.9442638990809	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Carbon	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Previous algorithm: distinct-gene set coverage	34	11	32.3529411764706	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	33.916491431461	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Carbon	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Previous algorithm: distinct-gene set coverage	29	8	27.5862068965517	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	28.9193908130325	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Carbon	Glycolysis, core module involving three-carbon compounds	Previous algorithm: distinct-gene set coverage	12	6	50	TRUE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	52.4163958486214	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Carbon	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Previous algorithm: distinct-gene set coverage	17	3	17.6470588235294	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	18.4999044171605	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Carbon	Pyruvate oxidation, pyruvate => acetyl-CoA	Previous algorithm: distinct-gene set coverage	11	4	36.3636363636364	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	38.1210151626338	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin27	Carbon	TCA /Reductive TCA	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE	IS	95.39	3.794	multi-gene partial reconstruction	1.04832791697243	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Motility	Flagellar Assembly (partial 36-KO reconstruction)	Previous algorithm: distinct-gene set coverage	36	10	27.7777777777778	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	50.2129027074798	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	8	7	87.5	TRUE	TRUE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	100	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	25	13	52	TRUE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	93.998553868402	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Carbon	Acetyl-CoA pathway, CO2 => acetyl-CoA	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Carbon	Methane oxidation, methanotroph, methane => formaldehyde	Previous algorithm: distinct-gene set coverage	12	0	0	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Carbon	Methanogenesis, CO2 => methane	Previous algorithm: distinct-gene set coverage	37	0	0	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Carbon	Methanogenesis, acetate => methane	Previous algorithm: distinct-gene set coverage	31	1	3.2258064516129	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	5.83117579828796	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Carbon	Methanogenesis, methanethiol => methane	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Carbon	Methanogenesis, methanol => methane	Previous algorithm: distinct-gene set coverage	19	0	0	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Carbon	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	Previous algorithm: distinct-gene set coverage	23	1	4.34782608695652	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	7.85941085856204	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Carbon	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Previous algorithm: distinct-gene set coverage	10	1	10	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	18.0766449746927	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Carbon	Reductive citrate cycle (Arnon-Buchanan cycle)	Previous algorithm: distinct-gene set coverage	43	12	27.906976744186	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	50.4464510921656	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	11	1	9.09090909090909	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	16.433313613357	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	9	1	11.1111111111111	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	20.0851610829919	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	1	1	100	TRUE	TRUE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	100	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	9	0	0	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	10	3	30	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	54.2299349240781	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	7	1	14.2857142857143	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	25.8237785352753	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	7	5	71.4285714285714	TRUE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	100	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	6	2	33.3333333333333	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	60.2554832489756	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	3	1	33.3333333333333	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	60.2554832489756	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	4	0	0	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Carbon	Citrate cycle (TCA cycle, Krebs cycle)	Previous algorithm: distinct-gene set coverage	40	14	35	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	63.2682574114244	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Carbon	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Previous algorithm: distinct-gene set coverage	6	1	16.6666666666667	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	30.1277416244879	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Carbon	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Previous algorithm: distinct-gene set coverage	34	13	38.2352941176471	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	69.1165837267663	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Carbon	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Previous algorithm: distinct-gene set coverage	29	10	34.4827586206897	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	62.3332585334232	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Carbon	Glycolysis, core module involving three-carbon compounds	Previous algorithm: distinct-gene set coverage	12	6	50	TRUE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	90.3832248734635	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Carbon	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Previous algorithm: distinct-gene set coverage	17	5	29.4117647058824	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	53.1666028667433	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Carbon	Pyruvate oxidation, pyruvate => acetyl-CoA	Previous algorithm: distinct-gene set coverage	11	4	36.3636363636364	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	65.7332544534281	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin34	Carbon	TCA /Reductive TCA	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE	IS	55.32	1.724	multi-gene partial reconstruction	1.80766449746927	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin4	Motility	Flagellar Assembly (partial 36-KO reconstruction)	Previous algorithm: distinct-gene set coverage	36	22	61.1111111111111	TRUE	FALSE	IS	96.08	0.434	multi-gene partial reconstruction	1.04079933388843	63.604403737626	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin4	Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	8	6	75	TRUE	TRUE	IS	96.08	0.434	multi-gene partial reconstruction	1.04079933388843	78.059950041632	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin4	Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	25	14	56	TRUE	FALSE	IS	96.08	0.434	multi-gene partial reconstruction	1.04079933388843	58.2847626977519	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin4	Carbon	Acetyl-CoA pathway, CO2 => acetyl-CoA	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE	IS	96.08	0.434	multi-gene partial reconstruction	1.04079933388843	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin4	Carbon	Methane oxidation, methanotroph, methane => formaldehyde	Previous algorithm: distinct-gene set coverage	12	0	0	FALSE	FALSE	IS	96.08	0.434	multi-gene partial reconstruction	1.04079933388843	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin4	Carbon	Methanogenesis, CO2 => methane	Previous algorithm: distinct-gene set coverage	37	2	5.4054054054054	FALSE	FALSE	IS	96.08	0.434	multi-gene partial reconstruction	1.04079933388843	5.62594234534284	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
SY456YB-8-12_bin4	Carbon	Methanogenesis, acetate => methane	Previous algorithm: distinct-gene set coverage	31	4	12.9032258064516	FALSE	FALSE	IS	96.08	0.434	multi-gene partial reconstruction	1.04079933388843	13.4296688243668	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
