MAG	research_category	feature_name	source_type	feature_component_count	components_detected	reconstruction_score_pct	score_ge_50	score_ge_75
R2111_N500_0-10_bin13	Carbon	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Previous algorithm: distinct-gene set coverage	29	5	17.2413793103448	FALSE	FALSE
R2111_N500_0-10_bin13	Carbon	Glycolysis, core module involving three-carbon compounds	Previous algorithm: distinct-gene set coverage	12	2	16.6666666666667	FALSE	FALSE
R2111_N500_0-10_bin13	Carbon	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Previous algorithm: distinct-gene set coverage	17	2	11.7647058823529	FALSE	FALSE
R2111_N500_0-10_bin13	Carbon	Pyruvate oxidation, pyruvate => acetyl-CoA	Previous algorithm: distinct-gene set coverage	11	2	18.1818181818182	FALSE	FALSE
R2111_N500_0-10_bin13	Carbon	TCA /Reductive TCA	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
R2111_S300_0-10_bin19	Motility	Flagellar Assembly (partial 36-KO reconstruction)	Previous algorithm: distinct-gene set coverage	36	0	0	FALSE	FALSE
R2111_S300_0-10_bin19	Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	8	2	25	FALSE	FALSE
R2111_S300_0-10_bin19	Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	25	1	4	FALSE	FALSE
R2111_S300_0-10_bin19	Carbon	Acetyl-CoA pathway, CO2 => acetyl-CoA	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
R2111_S300_0-10_bin19	Carbon	Methane oxidation, methanotroph, methane => formaldehyde	Previous algorithm: distinct-gene set coverage	12	0	0	FALSE	FALSE
R2111_S300_0-10_bin19	Carbon	Methanogenesis, CO2 => methane	Previous algorithm: distinct-gene set coverage	37	0	0	FALSE	FALSE
R2111_S300_0-10_bin19	Carbon	Methanogenesis, acetate => methane	Previous algorithm: distinct-gene set coverage	31	2	6.45161290322581	FALSE	FALSE
R2111_S300_0-10_bin19	Carbon	Methanogenesis, methanethiol => methane	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
R2111_S300_0-10_bin19	Carbon	Methanogenesis, methanol => methane	Previous algorithm: distinct-gene set coverage	19	0	0	FALSE	FALSE
R2111_S300_0-10_bin19	Carbon	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	Previous algorithm: distinct-gene set coverage	23	0	0	FALSE	FALSE
R2111_S300_0-10_bin19	Carbon	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Previous algorithm: distinct-gene set coverage	10	1	10	FALSE	FALSE
R2111_S300_0-10_bin19	Carbon	Reductive citrate cycle (Arnon-Buchanan cycle)	Previous algorithm: distinct-gene set coverage	43	13	30.2325581395349	FALSE	FALSE
R2111_S300_0-10_bin19	Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
R2111_S300_0-10_bin19	Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
R2111_S300_0-10_bin19	Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	11	0	0	FALSE	FALSE
R2111_S300_0-10_bin19	Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	9	1	11.1111111111111	FALSE	FALSE
R2111_S300_0-10_bin19	Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
R2111_S300_0-10_bin19	Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
R2111_S300_0-10_bin19	Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
R2111_S300_0-10_bin19	Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	9	0	0	FALSE	FALSE
R2111_S300_0-10_bin19	Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	10	1	10	FALSE	FALSE
R2111_S300_0-10_bin19	Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	7	1	14.2857142857143	FALSE	FALSE
R2111_S300_0-10_bin19	Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	7	3	42.8571428571429	FALSE	FALSE
R2111_S300_0-10_bin19	Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	6	4	66.6666666666667	TRUE	FALSE
R2111_S300_0-10_bin19	Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
R2111_S300_0-10_bin19	Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
R2111_S300_0-10_bin19	Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
R2111_S300_0-10_bin19	Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	4	1	25	FALSE	FALSE
R2111_S300_0-10_bin19	Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
R2111_S300_0-10_bin19	Carbon	Citrate cycle (TCA cycle, Krebs cycle)	Previous algorithm: distinct-gene set coverage	40	17	42.5	FALSE	FALSE
R2111_S300_0-10_bin19	Carbon	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Previous algorithm: distinct-gene set coverage	6	3	50	TRUE	FALSE
R2111_S300_0-10_bin19	Carbon	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Previous algorithm: distinct-gene set coverage	34	14	41.1764705882353	FALSE	FALSE
R2111_S300_0-10_bin19	Carbon	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Previous algorithm: distinct-gene set coverage	29	7	24.1379310344828	FALSE	FALSE
R2111_S300_0-10_bin19	Carbon	Glycolysis, core module involving three-carbon compounds	Previous algorithm: distinct-gene set coverage	12	6	50	TRUE	FALSE
R2111_S300_0-10_bin19	Carbon	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Previous algorithm: distinct-gene set coverage	17	4	23.5294117647059	FALSE	FALSE
R2111_S300_0-10_bin19	Carbon	Pyruvate oxidation, pyruvate => acetyl-CoA	Previous algorithm: distinct-gene set coverage	11	3	27.2727272727273	FALSE	FALSE
R2111_S300_0-10_bin19	Carbon	TCA /Reductive TCA	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
S13_0-2_bin3	Motility	Flagellar Assembly (partial 36-KO reconstruction)	Previous algorithm: distinct-gene set coverage	36	0	0	FALSE	FALSE
S13_0-2_bin3	Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	8	2	25	FALSE	FALSE
S13_0-2_bin3	Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	25	9	36	FALSE	FALSE
S13_0-2_bin3	Carbon	Acetyl-CoA pathway, CO2 => acetyl-CoA	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
S13_0-2_bin3	Carbon	Methane oxidation, methanotroph, methane => formaldehyde	Previous algorithm: distinct-gene set coverage	12	0	0	FALSE	FALSE
S13_0-2_bin3	Carbon	Methanogenesis, CO2 => methane	Previous algorithm: distinct-gene set coverage	37	0	0	FALSE	FALSE
S13_0-2_bin3	Carbon	Methanogenesis, acetate => methane	Previous algorithm: distinct-gene set coverage	31	2	6.45161290322581	FALSE	FALSE
S13_0-2_bin3	Carbon	Methanogenesis, methanethiol => methane	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
S13_0-2_bin3	Carbon	Methanogenesis, methanol => methane	Previous algorithm: distinct-gene set coverage	19	0	0	FALSE	FALSE
S13_0-2_bin3	Carbon	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	Previous algorithm: distinct-gene set coverage	23	1	4.34782608695652	FALSE	FALSE
S13_0-2_bin3	Carbon	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Previous algorithm: distinct-gene set coverage	10	1	10	FALSE	FALSE
S13_0-2_bin3	Carbon	Reductive citrate cycle (Arnon-Buchanan cycle)	Previous algorithm: distinct-gene set coverage	43	10	23.2558139534884	FALSE	FALSE
S13_0-2_bin3	Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
S13_0-2_bin3	Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
S13_0-2_bin3	Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	11	1	9.09090909090909	FALSE	FALSE
S13_0-2_bin3	Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	9	1	11.1111111111111	FALSE	FALSE
S13_0-2_bin3	Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
S13_0-2_bin3	Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
S13_0-2_bin3	Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
S13_0-2_bin3	Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	9	0	0	FALSE	FALSE
S13_0-2_bin3	Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	10	1	10	FALSE	FALSE
S13_0-2_bin3	Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	7	0	0	FALSE	FALSE
S13_0-2_bin3	Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	7	0	0	FALSE	FALSE
S13_0-2_bin3	Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	6	2	33.3333333333333	FALSE	FALSE
S13_0-2_bin3	Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
S13_0-2_bin3	Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
S13_0-2_bin3	Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
S13_0-2_bin3	Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	4	0	0	FALSE	FALSE
S13_0-2_bin3	Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
S13_0-2_bin3	Carbon	Citrate cycle (TCA cycle, Krebs cycle)	Previous algorithm: distinct-gene set coverage	40	7	17.5	FALSE	FALSE
S13_0-2_bin3	Carbon	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
S13_0-2_bin3	Carbon	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Previous algorithm: distinct-gene set coverage	34	7	20.5882352941176	FALSE	FALSE
S13_0-2_bin3	Carbon	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Previous algorithm: distinct-gene set coverage	29	5	17.2413793103448	FALSE	FALSE
S13_0-2_bin3	Carbon	Glycolysis, core module involving three-carbon compounds	Previous algorithm: distinct-gene set coverage	12	3	25	FALSE	FALSE
S13_0-2_bin3	Carbon	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Previous algorithm: distinct-gene set coverage	17	3	17.6470588235294	FALSE	FALSE
S13_0-2_bin3	Carbon	Pyruvate oxidation, pyruvate => acetyl-CoA	Previous algorithm: distinct-gene set coverage	11	0	0	FALSE	FALSE
S13_0-2_bin3	Carbon	TCA /Reductive TCA	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
S15_8-10_bin20	Motility	Flagellar Assembly (partial 36-KO reconstruction)	Previous algorithm: distinct-gene set coverage	36	0	0	FALSE	FALSE
S15_8-10_bin20	Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
S15_8-10_bin20	Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	25	1	4	FALSE	FALSE
S15_8-10_bin20	Carbon	Acetyl-CoA pathway, CO2 => acetyl-CoA	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
S15_8-10_bin20	Carbon	Methane oxidation, methanotroph, methane => formaldehyde	Previous algorithm: distinct-gene set coverage	12	0	0	FALSE	FALSE
S15_8-10_bin20	Carbon	Methanogenesis, CO2 => methane	Previous algorithm: distinct-gene set coverage	37	0	0	FALSE	FALSE
S15_8-10_bin20	Carbon	Methanogenesis, acetate => methane	Previous algorithm: distinct-gene set coverage	31	0	0	FALSE	FALSE
S15_8-10_bin20	Carbon	Methanogenesis, methanethiol => methane	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
S15_8-10_bin20	Carbon	Methanogenesis, methanol => methane	Previous algorithm: distinct-gene set coverage	19	0	0	FALSE	FALSE
S15_8-10_bin20	Carbon	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	Previous algorithm: distinct-gene set coverage	23	0	0	FALSE	FALSE
S15_8-10_bin20	Carbon	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Previous algorithm: distinct-gene set coverage	10	2	20	FALSE	FALSE
S15_8-10_bin20	Carbon	Reductive citrate cycle (Arnon-Buchanan cycle)	Previous algorithm: distinct-gene set coverage	43	12	27.906976744186	FALSE	FALSE
S15_8-10_bin20	Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
S15_8-10_bin20	Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	6	1	16.6666666666667	FALSE	FALSE
S15_8-10_bin20	Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	11	4	36.3636363636364	FALSE	FALSE
S15_8-10_bin20	Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	9	1	11.1111111111111	FALSE	FALSE
S15_8-10_bin20	Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
S15_8-10_bin20	Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	8	1	12.5	FALSE	FALSE
S15_8-10_bin20	Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
S15_8-10_bin20	Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	9	1	11.1111111111111	FALSE	FALSE
S15_8-10_bin20	Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	10	1	10	FALSE	FALSE
S15_8-10_bin20	Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	7	3	42.8571428571429	FALSE	FALSE
S15_8-10_bin20	Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	7	2	28.5714285714286	FALSE	FALSE
S15_8-10_bin20	Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	6	3	50	TRUE	FALSE
S15_8-10_bin20	Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
S15_8-10_bin20	Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
S15_8-10_bin20	Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
S15_8-10_bin20	Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	4	0	0	FALSE	FALSE
S15_8-10_bin20	Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
S15_8-10_bin20	Carbon	Citrate cycle (TCA cycle, Krebs cycle)	Previous algorithm: distinct-gene set coverage	40	13	32.5	FALSE	FALSE
S15_8-10_bin20	Carbon	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Previous algorithm: distinct-gene set coverage	6	2	33.3333333333333	FALSE	FALSE
S15_8-10_bin20	Carbon	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Previous algorithm: distinct-gene set coverage	34	11	32.3529411764706	FALSE	FALSE
S15_8-10_bin20	Carbon	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Previous algorithm: distinct-gene set coverage	29	8	27.5862068965517	FALSE	FALSE
S15_8-10_bin20	Carbon	Glycolysis, core module involving three-carbon compounds	Previous algorithm: distinct-gene set coverage	12	6	50	TRUE	FALSE
S15_8-10_bin20	Carbon	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Previous algorithm: distinct-gene set coverage	17	5	29.4117647058824	FALSE	FALSE
S15_8-10_bin20	Carbon	Pyruvate oxidation, pyruvate => acetyl-CoA	Previous algorithm: distinct-gene set coverage	11	3	27.2727272727273	FALSE	FALSE
S15_8-10_bin20	Carbon	TCA /Reductive TCA	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
S1_9-12_bin1	Motility	Flagellar Assembly (partial 36-KO reconstruction)	Previous algorithm: distinct-gene set coverage	36	0	0	FALSE	FALSE
S1_9-12_bin1	Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	8	1	12.5	FALSE	FALSE
S1_9-12_bin1	Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	25	2	8	FALSE	FALSE
S1_9-12_bin1	Carbon	Acetyl-CoA pathway, CO2 => acetyl-CoA	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
S1_9-12_bin1	Carbon	Methane oxidation, methanotroph, methane => formaldehyde	Previous algorithm: distinct-gene set coverage	12	0	0	FALSE	FALSE
S1_9-12_bin1	Carbon	Methanogenesis, CO2 => methane	Previous algorithm: distinct-gene set coverage	37	0	0	FALSE	FALSE
S1_9-12_bin1	Carbon	Methanogenesis, acetate => methane	Previous algorithm: distinct-gene set coverage	31	1	3.2258064516129	FALSE	FALSE
S1_9-12_bin1	Carbon	Methanogenesis, methanethiol => methane	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
S1_9-12_bin1	Carbon	Methanogenesis, methanol => methane	Previous algorithm: distinct-gene set coverage	19	0	0	FALSE	FALSE
S1_9-12_bin1	Carbon	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	Previous algorithm: distinct-gene set coverage	23	0	0	FALSE	FALSE
S1_9-12_bin1	Carbon	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Previous algorithm: distinct-gene set coverage	10	0	0	FALSE	FALSE
S1_9-12_bin1	Carbon	Reductive citrate cycle (Arnon-Buchanan cycle)	Previous algorithm: distinct-gene set coverage	43	4	9.30232558139535	FALSE	FALSE
S1_9-12_bin1	Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
S1_9-12_bin1	Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
S1_9-12_bin1	Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	11	5	45.4545454545455	FALSE	FALSE
S1_9-12_bin1	Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	9	4	44.4444444444444	FALSE	FALSE
S1_9-12_bin1	Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	1	1	100	TRUE	TRUE
S1_9-12_bin1	Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
S1_9-12_bin1	Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
S1_9-12_bin1	Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	9	1	11.1111111111111	FALSE	FALSE
S1_9-12_bin1	Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	10	1	10	FALSE	FALSE
S1_9-12_bin1	Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	7	2	28.5714285714286	FALSE	FALSE
S1_9-12_bin1	Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	7	4	57.1428571428571	TRUE	FALSE
S1_9-12_bin1	Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	6	3	50	TRUE	FALSE
S1_9-12_bin1	Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
S1_9-12_bin1	Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
S1_9-12_bin1	Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
S1_9-12_bin1	Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	4	0	0	FALSE	FALSE
S1_9-12_bin1	Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
